ID,Name,Longitude,Latitude,Lines
1795,JOHN at YOUNG,-79.86858,43.25060,
1796,JOHN at YOUNG,-79.86858,43.25060,
1794,JOHN at YOUNG,-79.86858,43.25060,
355805,JOHN at YOUNG,-79.86858,43.25060,
355927,JOHN opposite HAMILTON GO CENTRE,-79.86805,43.25221,
355926,JOHN opposite HAMILTON GO CENTRE,-79.86805,43.25221,
355950,JOHN opposite HAMILTON GO CENTRE,-79.86805,43.25221,
355925,JOHN opposite HAMILTON GO CENTRE,-79.86805,43.25221,
355951,JOHN opposite HAMILTON GO CENTRE,-79.86805,43.25221,
1798,JONES at HIGHWAY 8,-79.69251,43.21256,
1799,JONES at KING,-79.75428,43.21676,
2311,JONES at MOUNTAIN,-79.75598,43.21702,
1801,JUSTINE at BALMORAL,-79.82436,43.23660,
1800,JUSTINE at BALMORAL,-79.82467,43.23655,
1802,JUSTINE at EDGEMONT,-79.82057,43.23558,
1803,JUSTINE at EDGEMONT,-79.82029,43.23566,
1804,JUSTINE at KING,-79.81785,43.23496,
1805,JUSTINE at OTTAWA,-79.82248,43.23603,
1806,JUSTINE at OTTAWA,-79.82218,43.23614,
1812,KENILWORTH at ALBANY,-79.80669,43.24774,
1811,KENILWORTH at ALBANY,-79.80681,43.24793,
1814,KENILWORTH at BARTON,-79.80588,43.24961,
1813,KENILWORTH at BARTON,-79.80616,43.24964,
1815,KENILWORTH at BEACH,-79.80312,43.25597,
1816,KENILWORTH at BRITANNIA,-79.80740,43.24613,
1817,KENILWORTH at CANNON,-79.80778,43.24567,
1818,KENILWORTH at CANNON,-79.80787,43.24504,
1827,KENILWORTH at CENTRAL,-79.81135,43.23729,
1828,KENILWORTH at CENTRAL,-79.81123,43.23706,
1819,KENILWORTH at DOFASCO,-79.80351,43.25521,
1821,KENILWORTH at DUNSMURE,-79.80921,43.24190,
1820,KENILWORTH at DUNSMURE,-79.80915,43.24248,
1830,KENILWORTH at KING,-79.81301,43.23345,
1829,KENILWORTH at KING,-79.81258,43.23370,
1831,KENILWORTH at MAIN,-79.81002,43.24059,
1832,KENILWORTH at MAIN,-79.80972,43.24073,
1833,KENILWORTH at MAPLE,-79.81071,43.23883,
1834,KENILWORTH at MAPLE,-79.81046,43.23891,
1822,KENILWORTH at MCANULTY,-79.80462,43.25298,
1824,KENILWORTH at MERCHISON,-79.80525,43.25110,
1836,KENILWORTH at MONTEREY,-79.81185,43.23556,
1835,KENILWORTH at MONTEREY,-79.81211,43.23547,
1810,KENILWORTH at PUBLIC LIBRARY,-79.80879,43.24333,
1825,KENILWORTH at ROXBOROUGH,-79.80846,43.24365,
1809,KENILWORTH CIRCLE at KIMBERLY,-79.81404,43.22986,
355278,KENILWORTH CIRCLE at KIMBERLY,-79.81404,43.22986,
1837,KENILWORTH OFF RAMP at LAWRENCE,-79.81242,43.23113,
1826,KENILWORTH opposite VANSITMART,-79.80572,43.25069,
355264,KILBRIDE at TRANSFER STATION,-79.84229,43.18781,
355265,KILBRIDE at UPPER OTTAWA,-79.84480,43.18832,
1844,KING at ALBERT,-79.95941,43.26687,
1870,KING at BATTLEFIELD,-79.76374,43.21816,
1955,KING at BAY,-79.87326,43.25789,
1896,KING at BELVIEW,-79.82531,43.24484,
remix-b6d2fa66-0240-4966-8324-2dfbb8d3cfef,King at Bond,-79.97035,43.27143,
1871,KING at BONITA,-79.74840,43.21729,
1897,KING at CAMERON,-79.80998,43.23214,
1960,KING at CAROLINE,-79.87551,43.25855,
1898,KING at CATHARINE,-79.86511,43.25547,
1899,KING at CENTENNIAL,-79.76835,43.21920,
1845,KING at CHURCH,-79.96157,43.26730,
1959,KING at CLINE,-79.90275,43.26322,
1901,KING at COCHRANE,-79.80277,43.23117,
1900,KING at COCHRANE,-79.80326,43.23145,
1872,KING at CORMAN,-79.74026,43.21693,
1873,KING at CORMAN,-79.74072,43.21682,
1839,KING at CROSS,-79.95408,43.26617,
1874,KING at DAWSON,-79.74882,43.21739,
1963,KING at DUNDURN,-79.88770,43.26219,
1962,KING at DUNDURN,-79.88770,43.26219,
1903,KING at EDGEMONT,-79.81954,43.23737,
1904,KING at EMERALD,-79.85419,43.25281,
1875,KING at FAIRCOURT,-79.76645,43.21894,
1905,KING at FAIRHOLT,-79.83602,43.25131,
1906,KING at FERGUSON,-79.86166,43.25434,
1907,KING at GAGE,-79.82825,43.24773,
1908,KING at GAILMONT,-79.78355,43.22370,
1877,KING at GRAY,-79.74568,43.21771,
1878,KING at GRAY,-79.74675,43.21751,
1880,KING at GREEN,-79.73489,43.21769,
1910,KING at GREENHILL,-79.77303,43.22008,
remix-5a5afbbe-04a9-4e39-8909-1f633109b4eb,King at Hatt,-79.95270,43.26453,
remix-414f3fa1-d453-4983-8639-847adc6ad051,King at Hatt,-79.95484,43.26470,
1912,KING at HOLMESDALE,-79.79754,43.22992,
1911,KING at HOLTON,-79.84131,43.25144,
1914,KING at HUGHSON,-79.86824,43.25650,
1964,KING at JAMES,-79.86958,43.25692,
1917,KING at JOHN,-79.86718,43.25615,
1916,KING at JOHN,-79.86692,43.25607,
1890,KING at JONES,-79.75429,43.21645,
1918,KING at JUSTINE,-79.81789,43.23525,
1920,KING at KENILWORTH,-79.81270,43.23262,
1919,KING at KENILWORTH,-79.81289,43.23288,
1921,KING at KESWICK,-79.81425,43.23326,
1881,KING at LAKE,-79.75869,43.21722,
1882,KING at LAKE,-79.75860,43.21707,
355298,KING at LAWRENCE,-79.79149,43.22693,
1883,KING at LOMA,-79.75049,43.21697,
1967,KING at LONGWOOD,-79.90127,43.26318,
1969,KING at MACKLIN,-79.89659,43.26214,
1884,KING at MANOR,-79.75108,43.21705,
1972,KING at MARION,-79.90503,43.26233,
1971,KING at MARION,-79.90467,43.26230,
1847,KING at MARKET,-79.96326,43.26763,
1854,KING at MARKET,-79.96274,43.26763,
1923,KING at MAYHURST,-79.79753,43.22976,
1848,KING at MCMURRAY,-79.95832,43.26660,
356065,KING at MELROSE,-79.83237,43.25012,
1849,KING at MEMORIAL,-79.95710,43.26643,
1924,KING at MONTCLAIR,-79.81987,43.23757,
1886,KING at MOUNTAIN,-79.75667,43.21658,
1885,KING at MOUNTAIN,-79.75684,43.21677,
1850,KING at NAPIER,-79.96589,43.26876,
1855,KING at NAPIER,-79.96555,43.26877,
1927,KING at NASH,-79.77715,43.22102,
1887,KING at NEW MOUNTAIN,-79.75356,43.21651,
1840,KING at OGILVIE,-79.95424,43.26613,
1930,KING at OTTAWA,-79.82088,43.23870,
1929,KING at OTTAWA,-79.82086,43.23898,
1931,KING at OWEN,-79.77186,43.22006,
1973,KING at PAISLEY,-79.90602,43.26174,
1932,KING at PARKDALE,-79.79483,43.22915,
1933,KING at PARKDALE,-79.79524,43.22910,
1925,KING at PARKWAY OFF RAMP,-79.78851,43.22540,
1976,KING at PEARL,-79.88137,43.26024,
1851,KING at PEEL,-79.96729,43.26972,
1934,KING at POTTRUFF,-79.78613,43.22481,
1936,KING at PROVINCE,-79.81813,43.23575,
1938,KING at QUIGLEY,-79.78166,43.22264,
1939,KING at RODGERS,-79.80514,43.23162,
1940,KING at ROSEDALE,-79.80829,43.23168,
1942,KING at SANFORD,-79.84615,43.25182,
1943,KING at SHERMAN,-79.83813,43.25137,
1978,KING at STERLING,-79.90715,43.26146,
1944,KING at STEVEN,-79.85178,43.25251,
1945,KING at STIRTON,-79.84360,43.25151,
1888,KING at STONEY BROOK,-79.74363,43.21739,
1889,KING at STONEY BROOK,-79.74405,43.21729,
1979,KING at STRATHCONA,-79.88503,43.26139,
1852,KING at SYDENHAM,-79.95716,43.26656,
1946,KING at VICTORIA,-79.85659,43.25317,
1891,KING at VILLAGE GREEN,-79.76180,43.21790,
1892,KING at WALKER,-79.76183,43.21774,
1947,KING at WALNUT,-79.86294,43.25474,
1948,KING at WALTER,-79.79959,43.23051,
1856,KING at WELLINGTON,-79.96854,43.27022,
1950,KING at WELLINGTON,-79.85898,43.25354,
1951,KING at WENTWORTH,-79.84883,43.25213,
1952,KING at WEXFORD,-79.81565,43.23410,
1953,KING at WEXFORD,-79.81604,43.23412,
1954,KING at WOODBRIDGE,-79.80584,43.23151,
1842,KING at YORK,-79.95093,43.26562,
1843,KING at YORK,-79.95166,43.26586,
1869,KING opposite BATTLEFIELD,-79.76393,43.21837,
356098,KING opposite CAMERON,-79.81037,43.23208,
1846,KING opposite CHURCH,-79.96143,43.26716,
1902,KING opposite EAST BEND,-79.82693,43.24658,
1876,KING opposite FAIRCOURT,-79.76627,43.21871,
1909,KING opposite GAILMONT,-79.78408,43.22368,
1879,KING opposite GREEN FOREST,-79.73220,43.21861,
355297,KING opposite LAWRENCE,-79.79165,43.22728,
356051,KING opposite MACNAB TERMINAL,-79.87015,43.25708,
1926,KING opposite MOUNT ALBION,-79.78925,43.22597,
1928,KING opposite NASH,-79.77789,43.22113,
1935,KING opposite POTTRUFF,-79.78659,43.22469,
1937,KING opposite QUIGLEY,-79.78208,43.22289,
1941,KING opposite ROSEDALE,-79.80803,43.23174,
355942,KING opposite STONEY CREEK CEMETERY,-79.76966,43.21956,
355308,KING opposite SUMMERS LANE,-79.87179,43.25753,
1949,KING opposite WALTER,-79.79995,43.23047,
3072,LAKELAND LOOP,-79.77133,43.26398,
1981,LAKESHORE at BEACHWAY PARK,-79.79988,43.30694,
1984,LAKESHORE at BRANT,-79.79598,43.32460,
1986,LAKESHORE at BURLINGTON,-79.79851,43.32257,
1988,LAKESHORE at HALTON REGION GARAGE,-79.80129,43.31181,
1990,LAKESHORE at JOSEPH BRANT HOSPITAL,-79.80132,43.31622,
1994,LAKESHORE at NELSON,-79.80048,43.32080,
355903,LAKESHORE at NORTH SHORE,-79.80153,43.31942,
1999,LAKESHORE opposite BEACHWAY PARK,-79.80028,43.30783,
1985,LAKESHORE opposite BRANT,-79.79615,43.32429,
1987,LAKESHORE opposite BURLINGTON,-79.79848,43.32246,
1989,LAKESHORE opposite HALTON GARAGE,-79.80094,43.31116,
1991,LAKESHORE opposite JOSEPH BRANT HOSPITAL,-79.80111,43.31579,
1995,LAKESHORE opposite NELSON,-79.79971,43.32123,
1997,LAKESHORE opposite OMAHA,-79.79949,43.30544,
2003,LAWRENCE at GAGE PARK,-79.82949,43.23798,
2004,LAWRENCE at HUXLEY,-79.81549,43.23182,
2007,LAWRENCE at ROSSLYN,-79.82574,43.23611,
2008,LAWRENCE at ROTHSAY,-79.82731,43.23688,
2006,LAWRENCE opposite GAGE PARK,-79.82970,43.23791,
2005,LAWRENCE opposite ROTHSAY,-79.82757,43.23686,
1142,LEVI LOOP,-79.70633,43.22399,
2016,LIMERIDGE at ALBION FALLS,-79.82166,43.20415,
355416,LIMERIDGE at BRITTEN CLOSE,-79.90086,43.22612,
2027,LIMERIDGE at ELGAR,-79.90058,43.22595,
2028,LIMERIDGE at KENDALE,-79.89965,43.22449,
2018,LIMERIDGE at UPPER KENILWORTH,-79.82581,43.20532,
2019,LIMERIDGE at UPPER KENILWORTH,-79.82570,43.20514,
2030,LIMERIDGE at WEST 5TH,-79.89177,43.22151,
2017,LIMERIDGE opposite ALBION FALLS,-79.82194,43.20434,
2029,LIMERIDGE opposite KENDALE,-79.90001,43.22491,
3,Limeridge Terminal,-79.86335,43.21780,
2012,LIME RIDGE TERMINAL PLATFORM 1,-79.86322,43.21810,
356045,LIME RIDGE TERMINAL PLATFORM 2,-79.86322,43.21810,
356044,LIME RIDGE TERMINAL PLATFORM 2,-79.86322,43.21810,
2009,LIME RIDGE TERMINAL PLATFORM 3,-79.86340,43.21787,
2011,LIME RIDGE TERMINAL PLATFORM 4,-79.86345,43.21774,
2010,LIME RIDGE TERMINAL PLATFORM 5,-79.86353,43.21756,
2032,LOCKE at CHARLTON,-79.88662,43.25335,
355734,LOCKE at HUNTER,-79.88503,43.25683,
2033,LOCKE at MAIN,-79.88423,43.25855,
2034,LOCKE at MELBOURNE,-79.88578,43.25532,
2035,LONGWOOD at EDGEVALE,-79.89936,43.26601,
2036,LONGWOOD at FRANKLIN,-79.89798,43.26914,
2041,LONGWOOD at KING,-79.90097,43.26268,
2042,LONGWOOD at KING,-79.90072,43.26287,
355731,LONGWOOD at KING,-79.90097,43.26268,
2044,LONGWOOD at MAIN,-79.90213,43.25872,
2045,LONGWOOD at MARION,-79.90209,43.26002,
355281,LONGWOOD at MARION,-79.90209,43.26002,
355939,LONGWOOD at MCMASTER INNOVATION PARK,-79.90133,43.25655,
2037,LONGWOOD at NORWOOD,-79.89877,43.26732,
2046,LONGWOOD opposite MARION,-79.90172,43.26059,
355940,LONGWOOD opposite MCMASTER INNOVATION PARK,-79.90148,43.25703,
355941,MACKLIN at CORONATION ARENA,-79.89566,43.26453,
355262,MACKLIN at GLEN,-79.89654,43.26263,
2049,MACKLIN at KAY DRAGE PARK,-79.89395,43.26875,
2061,MACNAB at BOLD,-79.87233,43.25276,
2056,MACNAB at CANNON,-79.86880,43.26095,
2062,MACNAB at CHARLTON,-79.87357,43.25003,
2057,MACNAB at COLBOURNE,-79.86762,43.26378,
2063,MACNAB at DUKE,-79.87272,43.25192,
2058,MACNAB at MULBERRY,-79.86822,43.26234,
2059,MACNAB at MURRAY,-79.86687,43.26533,
2065,MACNAB at ROBINSON,-79.87318,43.25089,
2060,MACNAB at YORK,-79.86948,43.25954,
355608,MACNAB TERMINAL PLATFORM 1,-79.87119,43.25588,
355724,MACNAB TERMINAL PLATFORM 2,-79.87107,43.25613,
355609,MACNAB TERMINAL PLATFORM 2,-79.87107,43.25613,
355610,MACNAB TERMINAL PLATFORM 3,-79.87094,43.25640,
355611,MACNAB TERMINAL PLATFORM 4,-79.87081,43.25670,
355612,MACNAB TERMINAL PLATFORM 5,-79.87083,43.25633,
355613,MACNAB TERMINAL PLATFORM 6,-79.87096,43.25606,
355614,MACNAB TERMINAL PLATFORM 7,-79.87108,43.25580,
355725,MACNAB TERMINAL PLATFORM 7,-79.87108,43.25580,
1,MacNab Transit Terminal,-79.87084,43.25642,
2066,MAGNOLIA at DIAMOND,-79.92518,43.23615,
2067,MAGNOLIA at MINSTREL,-79.92512,43.23550,
2069,MAGNOLIA at MOHAWK,-79.92449,43.23397,
2068,MAGNOLIA at MOHAWK,-79.92463,43.23380,
2072,MAIN at ASHFORD,-79.83731,43.24696,
2074,MAIN at BALMORAL,-79.82207,43.24303,
2073,MAIN at BALMORAL,-79.82164,43.24308,
2075,MAIN at BALSAM,-79.83204,43.24552,
2121,MAIN at BAY,-79.87455,43.25647,
2122,MAIN at BAY,-79.87455,43.25645,
2125,MAIN at BOWMAN,-79.91650,43.25771,
2076,MAIN at CAMERON,-79.80759,43.23977,
2128,MAIN at CAROLINE,-79.87690,43.25705,
2127,MAIN at CAROLINE,-79.87690,43.25705,
2129,MAIN at CAROLINE,-79.87690,43.25705,
356010,MAIN at CATHARINE,-79.86583,43.25442,
2077,MAIN at COPE,-79.80527,43.23937,
355954,MAIN at COTTRILL,-79.92784,43.25754,
2132,MAIN at DALEWOOD,-79.91420,43.25777,
2133,MAIN at DALEWOOD,-79.91373,43.25803,
2134,MAIN at DOW,-79.90962,43.25809,
2135,MAIN at DUNDURN,-79.88946,43.25983,
2136,MAIN at DUNDURN,-79.88946,43.25982,
2079,MAIN at EASTBOURNE,-79.84220,43.24824,
2080,MAIN at EMERALD,-79.85451,43.25137,
2137,MAIN at EMERSON,-79.91954,43.25765,
2139,MAIN at EWEN,-79.93224,43.25730,
2082,MAIN at FAIRLEIGH,-79.84393,43.24868,
2083,MAIN at FERGUSON,-79.86195,43.25330,
2084,MAIN at GARSIDE,-79.80793,43.24003,
2087,MAIN at GRAHAM,-79.81463,43.24131,
2086,MAIN at GRAHAM,-79.81472,43.24148,
2140,MAIN at HADDON,-79.91224,43.25781,
2141,MAIN at HADDON,-79.91187,43.25809,
2143,MAIN at HOLLYWOOD,-79.92620,43.25763,
2089,MAIN at HUGHSON,-79.86855,43.25502,
2088,MAIN at HUGHSON,-79.86892,43.25512,
2090,MAIN at HUXLEY,-79.81237,43.24086,
2093,MAIN at JOHN,-79.86711,43.25472,
355449,MAIN at JOHN,-79.86723,43.25476,
2094,MAIN at KENILWORTH,-79.80958,43.24046,
2095,MAIN at KENILWORTH,-79.81013,43.24044,
2096,MAIN at KENSINGTON,-79.82369,43.24358,
2097,MAIN at KING,-79.82435,43.24356,
2144,MAIN at KINGSMOUNT,-79.92728,43.25741,
2145,MAIN at LELAND,-79.92251,43.25756,
2147,MAIN at LONGWOOD,-79.90215,43.25927,
355368,MAIN at LONGWOOD,-79.90171,43.25909,
2146,MAIN at LONGWOOD,-79.90171,43.25909,
2151,MAIN at MACNAB,-79.87179,43.25576,
2150,MAIN at MACNAB,-79.87219,43.25587,
2149,MAIN at MACNAB,-79.87200,43.25582,
2154,MAIN at NORFOLK,-79.92334,43.25772,
2098,MAIN at ONTARIO,-79.85168,43.25066,
355969,MAIN at OSLER,-79.93468,43.25734,
2100,MAIN at OTTAWA,-79.81941,43.24254,
2101,MAIN at OTTAWA,-79.81999,43.24250,
2155,MAIN at PAISLEY,-79.90505,43.25884,
2102,MAIN at PARK ROW,-79.81666,43.24191,
2103,MAIN at PARK ROW,-79.81710,43.24187,
2157,MAIN at PEARL,-79.88289,43.25834,
2156,MAIN at PEARL,-79.88289,43.25834,
2158,MAIN at POULETTE,-79.88602,43.25902,
2160,MAIN at QUEEN,-79.87982,43.25767,
2159,MAIN at QUEEN,-79.87982,43.25767,
2161,MAIN at QUEEN,-79.87982,43.25767,
2123,MAIN at RIFLE RANGE,-79.92958,43.25742,
2104,MAIN at SANFORD,-79.84745,43.24957,
356067,MAIN at SHERMAN,-79.83927,43.24749,
2107,MAIN at STRATHEARNE,-79.80095,43.23809,
2162,MAIN at THORNDALE,-79.92499,43.25749,
2108,MAIN at TRAGINA,-79.80452,43.23901,
2109,MAIN at VICTORIA,-79.85758,43.25216,
2110,MAIN at WALNUT,-79.86388,43.25390,
2111,MAIN at WEIR,-79.80351,43.23885,
2112,MAIN at WELLINGTON,-79.85997,43.25276,
2113,MAIN at WENTWORTH,-79.84940,43.25008,
2164,MAIN at WESTBOURNE,-79.93001,43.25753,
2163,MAIN at WEST PARK,-79.93142,43.25747,
2114,MAIN at WEXFORD,-79.81273,43.24108,
2116,MAIN at WHITE CHAPEL CEMETERY,-79.94084,43.25033,
2165,MAIN at WHITNEY,-79.93977,43.25171,
2153,MAIN opposite 403 RAMP,-79.90669,43.25862,
2124,MAIN opposite BOND,-79.90416,43.25875,
2126,MAIN opposite BOWMAN,-79.91669,43.25802,
2078,MAIN opposite EAST BEND,-79.82889,43.24470,
2138,MAIN opposite EMERSON,-79.91968,43.25795,
2081,MAIN opposite FAIRFIELD,-79.80274,43.23846,
2105,MAIN opposite GARFIELD,-79.83919,43.24746,
2085,MAIN opposite GLENDALE,-79.82723,43.24429,
2148,MAIN opposite MACKLIN,-79.89777,43.25994,
2071,MAIN opposite MELROSE,-79.83439,43.24616,
2115,MAIN opposite WHITE CHAPEL CEMETERY,-79.94115,43.25016,
2166,MAIN opposite WHITNEY,-79.94005,43.25167,
2167,MAPLEWOOD at BALSAM,-79.83269,43.24394,
2168,MAPLEWOOD at BALSAM,-79.83242,43.24401,
2170,MAPLEWOOD at BLAKE,-79.83911,43.24581,
2169,MAPLEWOOD at BLAKE,-79.83939,43.24575,
2172,MAPLEWOOD at GAGE,-79.83089,43.24360,
2171,MAPLEWOOD at GAGE,-79.83076,43.24342,
2174,MAPLEWOOD at PROSPECT,-79.83426,43.24450,
2173,MAPLEWOOD at PROSPECT,-79.83457,43.24444,
2175,MAPLEWOOD at SHERMAN,-79.84038,43.24615,
2176,MAPLEWOOD at SPRINGER,-79.83724,43.24530,
2177,MAPLEWOOD opposite SPRINGER,-79.83666,43.24499,
2179,MARSTON at PARAMOUNT,-79.79883,43.19240,
2178,MARSTON opposite RIDELL,-79.79748,43.19040,
2182,MARTINDALE at GOLFLINKS EAST,-79.93935,43.22858,
2181,MARTINDALE opposite NEVILLE,-79.94199,43.22925,
356026,MCCLURE at ANCASTER CROSSING,-80.01760,43.19710,
356025,MCCLURE at SMARTCENTRES ANCASTER,-80.01748,43.19745,
2191,MCNIVEN at GOLF LINKS,-79.96281,43.22479,
2192,MCNIVEN at MOHAWK,-79.96387,43.22889,
2193,MCNIVEN at ORTON,-79.96345,43.22676,
2194,MCNIVEN at TOMAHAWK,-79.96319,43.22650,
2195,MEADOWBROOK at GALLEY,-80.00538,43.21155,
2197,MEADOWBROOK at MORWICK,-80.00752,43.21535,
2199,MEADOWBROOK at SPEERS,-80.00372,43.20912,
2201,MEADOWBROOK at TRANQUILITY,-80.00658,43.21247,
2196,MEADOWBROOK opposite GALLEY,-80.00509,43.21153,
2198,MEADOWBROOK opposite MORWICK,-80.00727,43.21504,
2200,MEADOWBROOK opposite SPEERS,-80.00341,43.20905,
2202,MEADOWBROOK opposite TRANQUILITY,-80.00646,43.21261,
2183,MEADOWLANDS TERMINAL PLATFORM 1,-79.94471,43.22740,
2184,MEADOWLANDS TERMINAL PLATFORM 2,-79.94485,43.22786,
355962,MEADOWLANDS TERMINAL PLATFORM 3,-79.94498,43.22828,
2203,MELVIN at ADAIR,-79.78684,43.24276,
2205,MELVIN at AIRDRIE,-79.78270,43.24183,
2207,MELVIN at BERNARD,-79.78459,43.24226,
2208,MELVIN at JULIAN,-79.79346,43.24434,
356094,MELVIN at PARKDALE,-79.78869,43.24320,
2210,MELVIN at PARKDALE,-79.78875,43.24335,
2204,MELVIN opposite ADAIR,-79.78653,43.24285,
2206,MELVIN opposite BLAIR,-79.78385,43.24226,
2209,MELVIN opposite MACLAREN,-79.78150,43.24172,
355366,MILL at DUNDAS,-79.89122,43.33387,
355342,MILL at DUNDAS,-79.89118,43.33403,
2212,MILL at HEAD,-79.97457,43.26819,
355367,MILL at MOUNTAIN BROW,-79.88461,43.32922,
355341,MILL at MOUNTAIN BROW,-79.88428,43.32917,
2213,MILL opposite WELLINGTON,-79.97054,43.26701,
355959,MOHAWK 4 ICE CENTRE,-79.81641,43.20889,
2266,MOHAWK at ASHTON,-79.90665,43.23228,
2268,MOHAWK at BUCKINGHAM EAST,-79.90777,43.23270,
2269,MOHAWK at BUCKINGHAM WEST,-79.91498,43.23355,
2270,MOHAWK at CALEDON,-79.88300,43.22903,
2220,MOHAWK at CAMDEN,-79.84886,43.22071,
2221,MOHAWK at DODSON,-79.87423,43.22699,
2223,MOHAWK at EAST 16TH,-79.86586,43.22489,
2225,MOHAWK at EAST 25TH,-79.85783,43.22292,
2226,MOHAWK at EAST 27TH,-79.85566,43.22236,
2228,MOHAWK at EAST 36TH,-79.84661,43.22015,
2229,MOHAWK at EAST 42ND,-79.84111,43.21874,
2230,MOHAWK at EAST 45TH,-79.83787,43.21788,
2271,MOHAWK at GARTH,-79.90129,43.23128,
2272,MOHAWK at GARTH,-79.90068,43.23105,
2232,MOHAWK at GRENADIER,-79.82504,43.21484,
2233,MOHAWK at HAYDEN,-79.87900,43.22807,
2273,MOHAWK at JUANITA,-79.90559,43.23213,
2234,MOHAWK at LAWFIELD,-79.84644,43.21991,
2274,MOHAWK at MAGNOLIA,-79.92430,43.23366,
2275,MOHAWK at MAGNOLIA,-79.92479,43.23355,
2235,MOHAWK at MALL,-79.85906,43.22300,
2276,MOHAWK at MCNIVEN,-79.96425,43.22926,
2237,MOHAWK at MEAFORD,-79.84936,43.22063,
2277,MOHAWK at MILLBANK,-79.89628,43.23030,
2238,MOHAWK at MOXLEY,-79.83057,43.21600,
2239,MOHAWK at MOXLEY,-79.83018,43.21605,
2278,MOHAWK at NEYER,-79.88915,43.23076,
2279,MOHAWK at OLD MOHAWK,-79.93408,43.23288,
2240,MOHAWK at PALMER,-79.84066,43.21841,
2215,MOHAWK at REGENCY,-79.82622,43.21498,
2281,MOHAWK at RICE,-79.91658,43.23372,
3252,MOHAWK at RICE,-79.91757,43.23373,
2282,MOHAWK at RICE,-79.91706,43.23361,
2283,MOHAWK at SCENIC,-79.92911,43.23350,
2241,MOHAWK at SEVEN OAKS,-79.86800,43.22542,
2284,MOHAWK at SOUTHLEA,-79.89420,43.23040,
1577,MOHAWK at STONE CHURCH,-79.93709,43.22856,
2243,MOHAWK at TERRACE,-79.87909,43.22821,
2245,MOHAWK at UPPER GAGE,-79.84340,43.21935,
2244,MOHAWK at UPPER GAGE,-79.84319,43.21908,
2286,MOHAWK at UPPER HORNING,-79.92897,43.23332,
2247,MOHAWK at UPPER JAMES,-79.88128,43.22880,
2246,MOHAWK at UPPER JAMES,-79.88091,43.22846,
2216,MOHAWK at UPPER KENILWORTH,-79.82235,43.21405,
355967,MOHAWK at UPPER KENILWORTH,-79.82246,43.21419,
355956,MOHAWK at UPPER OTTAWA,-79.83299,43.21669,
2248,MOHAWK at UPPER OTTAWA,-79.83396,43.21675,
2288,MOHAWK at UPPER PARADISE,-79.91206,43.23307,
2287,MOHAWK at UPPER PARADISE,-79.91132,43.23318,
2250,MOHAWK at UPPER SHERMAN,-79.85238,43.22155,
2249,MOHAWK at UPPER SHERMAN,-79.85227,43.22131,
2252,MOHAWK at UPPER WELLINGTON,-79.87242,43.22653,
2251,MOHAWK at UPPER WELLINGTON,-79.87225,43.22629,
2254,MOHAWK at UPPER WENTWORTH,-79.86261,43.22409,
355409,MOHAWK at UPPER WENTWORTH,-79.86185,43.22375,
2255,MOHAWK at WARREN,-79.87695,43.22768,
2289,MOHAWK at WEST 15TH,-79.89693,43.23050,
2291,MOHAWK at WEST 18TH,-79.89964,43.23098,
2293,MOHAWK at WEST 5TH,-79.88672,43.23016,
2294,MOHAWK at WEST 5TH,-79.88577,43.22974,
355571,MOHAWK COLLEGE TERMINAL PLTFRM 1,-79.88416,43.23888,
355572,MOHAWK COLLEGE TERMINAL PLTFRM 2,-79.88402,43.23855,
355573,MOHAWK COLLEGE TERMINAL PLTFRM 3,-79.88367,43.23838,
355574,MOHAWK COLLEGE TERMINAL PLTFRM 4,-79.88377,43.23812,
355575,MOHAWK COLLEGE TERMINAL PLTFRM 5,-79.88317,43.23791,
2265,MOHAWK opposite AMANDA,-79.88361,43.22939,
2267,MOHAWK opposite BUCKINGHAM,-79.91471,43.23338,
2222,MOHAWK opposite DODSON,-79.87451,43.22693,
2224,MOHAWK opposite EAST 16TH,-79.86600,43.22473,
2227,MOHAWK opposite EAST 27TH,-79.85524,43.22206,
2231,MOHAWK opposite EAST 45TH,-79.83810,43.21773,
2236,MOHAWK opposite MALL,-79.85946,43.22332,
2259,MOHAWK opposite NEYER,-79.88953,43.23070,
2280,MOHAWK opposite OLD MOHAWK,-79.93445,43.23221,
2242,MOHAWK opposite SEVEN OAKS,-79.86843,43.22533,
2285,MOHAWK opposite SOUTHLEA,-79.89370,43.23056,
2256,MOHAWK opposite WARREN,-79.87669,43.22748,
2290,MOHAWK opposite WEST 16TH,-79.89799,43.23054,
355797,MOUNTAIN TRANSIT CENTRE PLATFORM 1,-79.90181,43.18521,
355796,MOUNTAIN TRANSIT CENTRE PLATFORM 2,-79.90205,43.18467,
355798,MOUNTAIN TRANSIT CENTRE PLATFORM 3,-79.90193,43.18468,
2295,MOUNT ALBION at ALBRIGHT,-79.79368,43.21900,
2296,MOUNT ALBION at ALBRIGHT,-79.79368,43.21857,
2297,MOUNT ALBION at CHERRY HILL,-79.79220,43.22204,
2299,MOUNT ALBION at GLEN CASTLE,-79.80169,43.20960,
2301,MOUNT ALBION at GOLFCREST,-79.79816,43.21180,
2304,MOUNT ALBION at GREENHILL,-79.79521,43.21569,
2303,MOUNT ALBION at GREENHILL,-79.79531,43.21586,
2305,MOUNT ALBION at HIXON,-79.79159,43.22389,
2306,MOUNT ALBION at HIXON,-79.79126,43.22439,
2307,MOUNT ALBION at KINGSWOOD,-79.79640,43.21440,
